wav_filename,wav_filesize,transcript
03235ff656.wav,86478,উদ্বেগে পরিণত হয়েছে
03237fb77b.wav,105678,অনেক বেশি স্বাধীন ছিল
0323c001f4.wav,102478,রেলে রাজশাহী
0323f32416.wav,131278,সৃষ্টির শুরুর দিকের কথা
03242f0bf3.wav,92878,সঙ্গী পাওয়া যাইতে পারে
03246a2788.wav,121678,ভারতবর্ষ ব্রিটিশ সিংহের
0324fa5d83.wav,89678,তাঁর বিরুদ্ধে মোট বিশটি
0325244b04.wav,96078,দ্বীপটির অবস্থান
0325260fe1.wav,89678,আর একটু বেশি
03254f5862.wav,99278,আমি অ্যাজমা রোগী
0325889614.wav,89678,ম্যাচের ৫৪ মিনিটে
032628b240.wav,144078,এটি অ্যান্ড্রোজেনিক অ্যালোপেসিয়া
032635a1e0.wav,128078,ধর্মবিশ্বাসের মধ্যে
03263bb3f6.wav,89678,বাছাই করা হয়
0327613891.wav,108878,অব্যাহত রেখেছে এ তিন ব্যক্তি
0327855d7f.wav,156878,বিদ্যা বিভাগের সহকারী অধ্যাপক
03279384dd.wav,99278,কালো রঙের
0327a3db05.wav,131278,ফুট ওভারব্রিজের সঙ্গে আঘাত লেগে
0327a704f8.wav,99278,২০ আসামির মধ্যে
0327b12bcb.wav,246478,‘বিদ্রোহী’র নব্বই পূর্ণ হয়নি
0327bd0b79.wav,105678,তবে এই ক্ষমতা দখলের নাটক
0328a0c075.wav,105678,ভোট পড়ায়
032933ee89.wav,86478,আলাদা ইতিহাসের বোধ
032a083bd3.wav,108878,আমি প্রতি সপ্তাহে
032a0a3bc9.wav,131278,তাঁর হূদয় ব্যাকুল হয়ে উঠেছিল
032a270ff0.wav,89678,ইংরেজী-সাহিত্যবিৎ
032b157630.wav,147278,মানবাধিকার সংগঠন
032b38cb48.wav,134478,১৯৬০ দশকের
032b81669f.wav,92878,আগের তুলনায় বেড়েছে
032c1d7fe6.wav,220878,কোনও হ্যাকিংয়ের ঘটনা ঘটেনি
032c89f9a6.wav,108878,শ্রমিকদের কমিটির মাধ্যমে
032c8c4e41.wav,102478,ছয়টি ভিন্ন ভিন্ন বিভাগে
032cb097e7.wav,134478,ঢাকা ও তার আশেপাশের এলাকায়
032d011b91.wav,64078,বিহার
032d0e8c90.wav,131278,মাসির বাড়িতে গিয়েছিল শেফালি
032d5774d0.wav,112078,তবে বাবুর্চির সঙ্গে
032d694525.wav,86478,তলোয়ার
032d7adb86.wav,121678,পাঞ্জাবের হাদালিতে
032d8979ea.wav,80078,তা ভুলে যায়
032db01e7f.wav,83278,কাছাকাছি পাড়াতেই থাকি
032ddf29ad.wav,105678,বিজেপি সমর্থিত প্রার্থী
032dedb9dc.wav,124878,দক্ষিণ আফ্রিকার
032df08575.wav,102478,এই বেটি মরে আল্লাহ
032e028583.wav,102478,কত দিকে প্রসারিত
032e489b11.wav,124878,মাসিক একশ ডলার থেকে
032e59f4dc.wav,108878,তৎক্ষণাত পালিয়ে যায়
032e96efa8.wav,96078,চোখ বাড়াবার
032ed709b8.wav,140878,তখন নিজের জড়তা
032ee34aee.wav,134478,প্রায় ২৩টি হিসাবের মাধ্যমে
032f29c16d.wav,112078,যে কোনো ছবিই
032f2af807.wav,105678,স্বীয়া নায়িকা
032f357b70.wav,160078,শুরুতে সত্তর দশকের
032f5b9b72.wav,112078,ছেলে শফিকুল জানান
032fa051a3.wav,160078,বাংলাদেশে স্ত্রীকে ধর্ষণের কারণ কি
032fb943c5.wav,128078,কলমের মুখে আনিয়া
032ffde16a.wav,115278,তারা মৃতদেহ পাননি
032fff811e.wav,128078,চ্যানেল আই ক্রুদের
03301eced3.wav,140878,নজরুলের দৃষ্টিতে ধূমকেতু হলো আগুনের পতাকা।
033024689e.wav,137678,সরকারের সেবা সংক্রান্ত
03302a04eb.wav,185678,এবিসি নিউজকে জানিয়েছেন লিনডেন
0330932e37.wav,147278,খামোখা পন্ডশ্রম
0330a1f3d6.wav,124878,উপ-রাজ্যপাল নাজিব জং-কে
0330f7e9cf.wav,99278,অনেকে এই অভিনেতাকে
033167beea.wav,140878,শিক্ষা দান করে থাকে
03322eb344.wav,73678,পদ্মা সেতু প্রকল্প
033237b179.wav,115278,কবিরাও ছিলেন বহুদর্শী পন্ডিত
03325b4fba.wav,214478,বিমানটিতে বেশ কিছু শিশুও ছিল বলে জানা গেছে।
0332609f51.wav,137678,সাংবাদিকতার ছাপ কিংবা নিছক
0332a64ab5.wav,86478,দীর্ঘ হওয়া উচিত নয়
03331a1315.wav,92878,তারা একশ’ টাকা
0333377f57.wav,134478,একটু বেশি ছিল
0333474353.wav,96078,অন্যদের চেয়ে আলাদা
033417081b.wav,121678,শুরুতে কিন্তু পিছিয়ে পড়েছিল
03343a6eaa.wav,121678,ফোন পেয়ে তার পরিবার
0334be4f19.wav,144078,এই শরীরকে
03351b8b32.wav,144078,মূলত ডায়রিয়ায় আক্রান্ত হয়ে
03357be25f.wav,156878,চিকিৎসকদের অবহেলা
03359b196c.wav,179278,বাবরি মসজিদ বানিয়েছিলেন
033635f19f.wav,99278,আদালত এই অভিযোগের
033696bbed.wav,121678,বলেছিলেন বলে
0336c06ff3.wav,73678,ভিড় জমান
0336faae37.wav,92878,ওল্ড ট্র্যাফোর্ডে খেলতে নেমে
0337a07d78.wav,92878,তারা বাস ছেড়ে যেতে
0337b8148e.wav,105678,দিনটি তাঁর জন্যে
0337d8cff0.wav,99278,ঘুমপাড়ানি মাসীপিসী
033800d72f.wav,144078,হাঁপিয়ে উঠেছিল দর্শক
03384a4a19.wav,99278,তার ব্যবহৃত কাপড়ে
03388f6e2a.wav,105678,ছেলেবেলায় এখানেই
0338a970ee.wav,83278,স্থল- বিমানবন্দরে
033913dff5.wav,96078,অক্সফোর্ড দক্ষিণ মধ্য ইংল্যান্ডের
0339352650.wav,150478,প্রয়োজনে অসহযোগ কর্মসূচী দেব
033946b871.wav,121678,দিনের আলো জ্বেলে
0339741661.wav,105678,সদরঘাটের উল্টো দিকে
03399ce3b9.wav,86478,মন্তব্য করেছে
0339c706d7.wav,137678,সেপ্টেম্বরে খুচরা বিদ্যুতের দাম ১৫ শতাংশ
0339c7c376.wav,118478,মিলাইবার জন্য কেহ
0339dccaa5.wav,102478,মোহাম্মদ নাসিমের আবেদন
033a30fef1.wav,153678,বিদেশে দেশের ভাবমূর্তি
033a7db8a2.wav,144078,তারপর গোয়ালন্দ থেকে
033b44d92a.wav,108878,দুদিন ধূমপান ছাড়লে
033bad6722.wav,195278,"যেমন সাগর, আসা, চাষ, ইত্যাদি"
033c53aa1e.wav,108878,শেষ চিহ্ন হিসাবে
033c54d606.wav,112078,কিন্তু আমরা যখন বলি
033d280c17.wav,96078,ব্যাখ্যা করতে গিয়ে
033d46b533.wav,108878,চলবে দুবাই চলচ্চিত্র
033d73044e.wav,108878,মি. মোদীর দল বিজেপি
033d8532ed.wav,128078,মিরাজউদ্দীন আহমেদ বিবিসিকে জানান
033dbf1c0b.wav,108878,একটি সাংস্কৃতিক বিপ্লব
033df4c063.wav,83278,শাপলা ফুল
033dfa9498.wav,118478,ভণ্ড প্রেমিকদের প্রতি
033e0769a2.wav,83278,তাদের পার্কে
033e8a1dce.wav,150478,উদয় হলে
033eb0afb0.wav,140878,প্রতি বছর ১৪ ফেব্রুয়ারি এলেই
033ec9b651.wav,99278,সমাপনী অনুষ্ঠানের মধ্য দিয়ে
033ef7bdc5.wav,156878,হাজীদের প্রয়োজনীয় সেবা প্রদান
033f01cdeb.wav,99278,তবে তদন্তকারী কর্মকর্তা
033fb98a35.wav,83278,সমালোচনা করেন
033fc033c5.wav,134478,ব্রাজিলের টিকিট কাটল তারা
033fc06f2b.wav,153678,মানবজাতির কারল
033fc6eebe.wav,166478,নরওয়ের পুরাণে আছে
033fce71d7.wav,156878,জানিয়েছেন ইউক্রেইনের প্রতিরক্ষামন্ত্রী মিখাইল কোভাল
03401b5750.wav,153678,এবং রবীন্দ্রসংগীত শিল্পী
03407a8d82.wav,150478,লিখেছিলেন অনিল করঞ্জাই
034090b431.wav,76878,বিনোদনের সব খবর
0341acd10b.wav,166478,"আইএ, বিএ, এলএলবি"
0341c35f97.wav,118478,একজন হিসাব বিভাগ
034273c5d8.wav,112078,মৃত অবস্থায় পরে রয়েছেন তিনি
0342ad2ada.wav,86478,পর্যাপ্ত নিরাপত্তা
0343136ecf.wav,105678,জাফর যেন অন্য জগতে আছে
034384825d.wav,92878,এর মধ্যে রয়েছে
03443f8757.wav,156878,জায়গাটির সামনে এসে
03454d8b53.wav,108878,সেই সঙ্গে হাজারটা
0345dde4af.wav,128078,বিষয়টি প্রাধান্য পেয়েছে
03465ec1d9.wav,198478,গোলাম কবির ও শামসুজ্জামান
034666b255.wav,80078,মুখস্থ ছিল
034705dacc.wav,102478,পদত্যাগ করার পর
03472cfe91.wav,96078,ব্রাজিল
0347b037c4.wav,179278,ক্লাবটিকে আন্তর্জাতিক পরিচিতি এনে দেয়
0347f8c294.wav,249678,"নরেন্দ্র মোদীর ঘুম ভেঙেছে অনেক দেরিতে, কিন্ত তার কথাকে আমরা আমল দিচ্ছি না।"
03483f1407.wav,134478,সমাবেশের অনুমতি
0348b5af99.wav,108878,মাঠে চরাতে এনেছিল
0348c5047b.wav,131278,অনুসন্ধানী দৃষ্টিভঙ্গি
034998267f.wav,96078,ফায়ার সার্ভিস কন্ট্রোল রুম
03499db649.wav,115278,এ চলচ্চিত্রের ট্রেইলার
03499ea0bc.wav,64078,দুই বছর আগেই
034a30b50f.wav,80078,পার্বত্য চট্টগ্রাম থেকে
034a4b2354.wav,112078,উপায় না-থাকে
034a597e34.wav,51278,নিজ গ্রামে
034a87126a.wav,134478,মেসির ছবি
034afdcc65.wav,128078,মান যাচাই করা হয়
034b197caf.wav,118478,কাঁচামরিচ ও সামান্য একটু
034b9a6eb3.wav,112078,মৃত্যুর অভিযোগ শুনলেও
034ba1642e.wav,96078,গৌতম বুদ্ধের
034bfc23c1.wav,150478,ফিরে আসার কথাও
034c9ec52c.wav,73678,উদ্ভব হয়েছে
034cc29881.wav,131278,হিযবুত তাহরীরের মতো সংগঠন
034d0fba14.wav,124878,এতে কর্তৃপক্ষেরও
034d15c3ce.wav,96078,আয়োজিত এ কাউন্সিল হতে
034d1aca56.wav,76878,বেশির ভাগ পুঁটি
034d956499.wav,80078,অনুমতি নিতে হয়
034dace04d.wav,96078,নিজের শহরকে
034dcb1fc1.wav,76878,মেশিন
034ded69d9.wav,134478,প্রতিযোগিনী গোপী আছে
034df37859.wav,118478,বাড়ি ফিরে গেল
034efa9f17.wav,108878,গ্রেপ্তারের দিন থেকে
034f460a94.wav,112078,নজরুল ইসলামই হইতেছেন
034feb0150.wav,169678,অতিনবতারা আবিষ্কৃত হয়
0350d7e2c9.wav,80078,আপিল করার কথা জানিয়েছেন
0350f8c2a3.wav,80078,আমন্ত্রণ জানানো হয়
0351826477.wav,188878,মনোনয়নপত্র জমা দিতে পারেননি
0351accc7b.wav,156878,সংবিধান নাজিল হয়নি
0351d8d9f6.wav,185678,ছটকু সেরাতে এভাবেই ঘুমিয়েছিল
0352294ce4.wav,137678,নিজস্ব অর্থায়নে
03522c8251.wav,108878,মিশোরে যেভাবে সহজে
03523fda40.wav,121678,রাজনৈতিক প্রতিপক্ষ ছাড়া
03525d9372.wav,115278,কোমা এবং শ্বসনতন্ত্রে ডিপ্রেশান
035356334c.wav,118478,সৈয়দ আহসান আলী সিডনি
0353772bab.wav,105678,বিনিয়োগ অব্যাহত থাকবে
03539669c1.wav,137678,জাতীয় পতাকা অর্ধনমিত রাখা হবে
0353f625de.wav,73678,সরকারের মালিকানায়
0354279f43.wav,140878,কোনো আয়োজন ছিল না
035461c03d.wav,99278,জরুরি প্রয়োজনে
035469ec6a.wav,89678,উচ্চকিত হওয়ার
03546ccb78.wav,115278,দাবি জানান তারা
0354e50153.wav,92878,এড়ানো সম্ভব
0354f9c09f.wav,96078,শেষোক্ত ধারায়
03559d82b0.wav,115278,দেবকৃপা নামে একটি সংস্থা
0355ff03e1.wav,92878,বিভিন্ন ঘরানার পাশাপাশি
03561887b5.wav,83278,ছায়াপথের কেন্দ্রকে
03575b3821.wav,86478,কথা শোনা যায়
0357640bb1.wav,102478,একখানি বেদের
0357985888.wav,96078,ব্যয় হয় বলে জানিয়েছে
0357f9a0bd.wav,144078,জসীমউদ্দীনের ‘সৃজনী প্রতিভা’ অল্পদিনেই
035814314e.wav,99278,বাংলাদেশ সরকারের কাছে
035829f7be.wav,108878,কবি সন্ধ্যাকর নন্দী
0358b41c0d.wav,134478,এসব দেশের রাজনৈতিক সঙ্কট
0358b4e047.wav,124878,ইরান সর্বশেষ বিশ্বকাপ খেলেছে
0358d84f1e.wav,89678,মামলা করার বিধান রয়েছে
0358ee6bb5.wav,76878,প্রাণটি থাকবে না।
03591981b4.wav,80078,ইডেন গার্ডেন
03591ad2e3.wav,131278,সিলেটে ইল্যান্সের অফিসিয়াল
0359542d86.wav,115278,নিজের জীবন
0359ce8bdd.wav,108878,অন্যদিন সকাল ৮টার মধ্যে
0359d929db.wav,89678,এতে প্রচণ্ড কষ্ট পেয়েই
035a46affc.wav,115278,অপহৃত শিশুদের বেশিরভাগকে
035a5a9426.wav,163278,মাঝরাতে বিমানটি যোগাযোগ বিচ্ছিন্ন
035a5dff92.wav,76878,চাপ তৈরী করা
035a93773d.wav,112078,খেয়ে সব শেষ করে ফেলেছিল
035ad1dc01.wav,96078,ভাষার শক্তি দিয়ে
035ae7f28b.wav,124878,ঢেউয়ের তোলপাড় চলিতেছে
035af1965f.wav,163278,মোহাম্মদ মোরসির
035b012fb6.wav,86478,এর স্থায়িত্ব
035b4ab413.wav,172878,যুক্তরাষ্ট্রের হাউজ অভ রিপ্রেসেন্টেটিভের
035bc2ab71.wav,76878,দাবী মাসুমের
035bf5d2ef.wav,137678,ব্যবসায়ী সমিতিকে তাদের প্রস্তাবগুলো
035c154f2b.wav,108878,তাঁর আগে
035c343488.wav,99278,অনেকেই অনেকদিন পর্যন্ত
035c41c3d7.wav,124878,বেশিরভাগই ভালাইপুর হাটের
035d3624e8.wav,310478,প্রধানমন্ত্রী রেচেপ তাইপ এরদোয়ান আলবেনিয়াতে তার পূর্ব-নির্ধারিত একটি সফর বাতিল করেছেন।
035d3c517b.wav,70478,অসমীয়া জাতি
035d581932.wav,102478,পরিকল্পনা করেছে
035e5c3256.wav,150478,প্রাচীন মিসরের উপর
035ea64ab4.wav,128078,বদনাম করতে
035ecb6cfe.wav,115278,কেন কে জানে
035ed29e87.wav,233678,বিশেষ করে ড্যান্ডি নামক এক ধরনের নতুন এবং সহজলভ্য মাদকে আসক্ত হয়ে পড়েছে এসব শিশুরা।
035ee6173f.wav,86478,হাতের রেখা বিচার
035efcf5ee.wav,105678,রিয়ালের সমর্থকদের
035f5cab48.wav,86478,বিভিন্ন পরীক্ষা
035f6c254b.wav,89678,সহজেই ভেজাল দুধ
035fbc6b01.wav,137678,এবারের একতরফা নির্বাচনেও
035fe90d4f.wav,76878,তিনি গত ২৪শে এপ্রিল
036083b092.wav,128078,তাস দেখাতে চাইছে না
03608d74c8.wav,118478,সে দাবি করে আনারকলিকে
03609c5f41.wav,70478,সে কি করে
0360cfe858.wav,89678,হযরত আলী মারা যান
0360f7fa2d.wav,102478,প্রত্যেকটি মার্কেট চষে বেড়াবে
03613efb4e.wav,124878,সমস্যা হওয়ার কথা না
03617e4e77.wav,83278,তার একতলায় ছিল
0361adbaad.wav,112078,লুৎফর রহমান জানান
0361f60670.wav,89678,আমি চাই শান্তি
03621a481b.wav,147278,সমর্থিত প্রার্থী এ এ মান্নান
0362323c78.wav,92878,কি খেয়ে বাঁচব
03627bf17e.wav,156878,জুগিয়েছিল সীমাহীন প্রেরণা
0362b1eaca.wav,121678,তার শৈশবও কেটেছে এই গ্রামে।
036311f1cc.wav,128078,ও দায়িত্বশীলদের কারণে
0363411359.wav,137678,মাতিকে পুরুষ যদি ফিরে যায়
0363bf371a.wav,112078,১৯৪৯ সালে আইসল্যান্ড
0363e18606.wav,76878,অনলাইনে কেনাকাটা
036469d03a.wav,112078,তিনটি মূল স্তর
0364f96c65.wav,176078,তাহাদিগকে জীবিতনিরপেক্ষ
0365004000.wav,86478,আমি বেঁচে আছি
03653794bf.wav,108878,প্রত্যর্পণ আইনের
0365737e50.wav,83278,মায়ানমার ভ্রমণ
0365b08ccb.wav,86478,গ্র্যামী পুরস্কার অনুষ্ঠানে
0365c1c171.wav,115278,অভিযোগ প্রমাণিত হলে
0365ca730c.wav,99278,অবতীর্ণ হইয়াছিলেন
03663ccd27.wav,118478,ছবির মূল চরিত্র
03663df932.wav,102478,হঠাৎ বৃষ্টি
036681e27c.wav,76878,উত্তর প্রদেশ
03674e4888.wav,76878,স্টার জলসা
03677f1b61.wav,115278,এরকম অ্যাডভেঞ্চার
0367a19665.wav,124878,টি-টোয়েন্টিতে
0368545496.wav,80078,যৌক্তিকতা যাচাই করা হবে
03685d337d.wav,105678,দাঁড়িয়ে আছে বটগাছটি
03687ca999.wav,73678,এই দুর্ঘটনার পর
0368c0cb3e.wav,92878,আর দুটি অভিযোগে
0368ebc2cf.wav,115278,বিয়ে করব না করব না
0368ecf039.wav,156878,মোজাহারকে অনুসরণ করতে থাকে
0369f3d2de.wav,102478,পর্তুগিজ ধর্মপ্রচারক
036a1f2820.wav,169678,সশস্ত্র বাহিনীর সর্বাধিনায়ক হিসেবে
036a990ece.wav,92878,বিরোধী জোট টানা
036ae75061.wav,76878,আর গুপিও ভাবছিল
036b0115dd.wav,124878,এ বিষয়ে ক্রীড়া প্রতিমন্ত্রীর সঙ্গে
036ca62adf.wav,83278,শাওনকে নিয়ে
036cab7827.wav,92878,অন্যদিকে শহীদ আফ্রিদির জন্য
036cac49c8.wav,73678,হাসপাতালে নিয়ে এলে
036cdc8023.wav,76878,কষ্টও পেয়েছেন
036d2ae31e.wav,76878,২০০৬ সালে
036e08bef5.wav,124878,হাতবোমা ও এসিডসহ
036e10b8b4.wav,156878,ঢাকা চলে যাওয়ার আগের দিন
036e48349a.wav,128078,শিক্ষা ব্যবস্থার পরিবর্তনকে
036e48a5a7.wav,124878,জনগণের শিল্পী এবং শিক্ষক
036e81491a.wav,83278,পেয়ে বসেছিল ওকে
036efbd497.wav,57678,একটি গল্প বললেন
036f76a3fe.wav,131278,বোরকাবিহীন কোনো নারীকে
036fb1ab07.wav,182478,ওই পত্রিকাটিকে জানিয়েছেন
036fd02acb.wav,144078,লা ইলাহা ইল্লাল্লাহু মুহাম্মাদুর রাসুলুল্লাহ
03701fe218.wav,108878,তারা আগের থেকে
0370896fb6.wav,128078,ইস্কাবন কাটা ডিজাইন ছিল
03715ed701.wav,80078,দুরূহ কাজ
0371bbbd8c.wav,86478,মাস দুটোতেই
0371c48350.wav,70478,স্বপ্নদোষ কেন হয়
0371dc9998.wav,188878,তারবিল পিডিবিকে পরিশোধ করে
037277072d.wav,160078,বা সংক্ষেপে ওআইসি
0372e3edb6.wav,67278,বাংলা সাহিত্যে
0373aba642.wav,115278,২৫ থেকে ৩০
0373e3e9a7.wav,99278,ক্রিকেটের আরো খবর
037430587b.wav,86478,তাদের মাদাগাস্কার নিয়ে আসে
037472a507.wav,185678,চমৎকার কর্মতৎপরতা
03749a9437.wav,105678,ব্যবস্থাপনা পরিষদের
0374bce57b.wav,112078,হাহাকার করতে হয়
0374e9c655.wav,76878,বিচার-বিশ্লেষণ করি
0375224df2.wav,86478,যদিও তারা বিষয়টি
037524071c.wav,112078,ভাগ করেন
037571e9d4.wav,92878,শনিবার রাতে
0376124e40.wav,89678,সংস্থার তরফে
037685171b.wav,86478,পরাস্থ করেন
0376cf4863.wav,140878,নিউজিল্যান্ডের ডেইরি শিল্পের ওপর
03782b5c3f.wav,163278,বিজয়কে সাহায্য করতে পারেনি
037838eacb.wav,76878,হামলা করেননি
037844408c.wav,108878,সরকারি কয়েকটি মন্ত্রণালয়ের সাথে
037875fba0.wav,54478,পালন করা হয়
03795d5501.wav,112078,ফেলানীর পরিবারের
0379b5fe33.wav,118478,তা আস্তে আস্তে
0379fa62f6.wav,147278,উর্ধ্বশ্বাসে দৌড়িয়া
037a2bfc16.wav,76878,ভুগতে হবে
037a5c0a7c.wav,131278,এখানে রাজনীতির কী আছে
037a602277.wav,70478,শুভ সন্ধ্যা
037aed78de.wav,179278,আমরা চেষ্টা করেও
037b6e840c.wav,96078,এই দিক থেকে
037b99647c.wav,80078,উৎপাদন হয়েছে
037bc9d1ce.wav,121678,সম্পর্কিত বিবৃতি
037be12897.wav,115278,সমাবেশে আসা লোকজনকে
037bf73f14.wav,105678,বিজ্ঞাপনেও নিয়মিত হচ্ছেন
037c04108d.wav,188878,সমাধানের জন্য সিদ্ধান্ত গ্রহণ
037c7792a2.wav,92878,সর্বশেষ হিসেব অনুযায়ী
037d6fc052.wav,99278,ডোম-চাঁড়ালের ক্ষেত্রেও
037dc964ea.wav,80078,১০ জন মিডফিল্ডার
037e1408dc.wav,131278,নির্বাচনে জনমতের প্রতিফলন ঘটে না
037e76645e.wav,166478,তার প্রতিবেদন পরিবেশন করছেন
037e7b44ac.wav,92878,সরকার যদি দেশকে
037f27d18f.wav,137678,অ্যালান শেপার্ড
037f6ad1b8.wav,144078,প্রাণী পাওয়া গেছে
037f6d4f8e.wav,166478,জাফরগড় পরগনার
037f91b4e1.wav,92878,আর বিবাদী পক্ষে
037f978b0a.wav,96078,সাত বছর বয়সী রিহান
038065b16e.wav,105678,কম্পিউটার থেকে
0380b6ec6c.wav,105678,ভাবটা রয়ে গেছে
0380bdd9c0.wav,156878,তার বাড়ির লোকজন মিলে
0380ea8558.wav,131278,চেষ্টা করতে হবে সরকারকে
038175b07e.wav,131278,হালদা নদী থেকে অবৈধভাবে
0381a0db03.wav,105678,একতা
0381d9679d.wav,67278,পরী মণি
0381e5eff2.wav,102478,কারক
038256d48e.wav,137678,৭টি আসনেই বিজয়ী
03825e58ed.wav,102478,২০ জন গুরুতর আহত হন
03827e1d9a.wav,86478,রাশেদুজ্জামান চৌধুরী
03836f04b0.wav,57678,নিপীড়ন
03848e62cf.wav,92878,দ্বিতীয় উইকেটে
0384bf6062.wav,115278,বেলি ফুলের ছবি
0385125956.wav,86478,তিনি তালা মেরেছেন
0385212573.wav,108878,বিশিষ্ট রাজনৈতিক নেতা
03857d0266.wav,89678,ফলে প্রায় ২৫ মিনিট
0385a236c9.wav,89678,ঠিক তেমন কিছু চিঠিতে নেই
0385c4dab4.wav,83278,সমুদ্র দেখবে
038619ac44.wav,96078,বন্ধ করে দেয়ার নির্দেশ দিয়েছে
0387330581.wav,124878,বৃহস্পতিবার সন্ধ্যা সাড়ে ৭টায়
038759f8d6.wav,99278,তবে নরেন্দ্র মোদি
03878384d9.wav,73678,হাতে গোনার মতো
03879193e8.wav,131278,ইসলামী ব্যাংকের অনুদান নেয়নি
0387cc01e8.wav,86478,সেই পিপাসা
0387dd74ce.wav,105678,নাসরিন বেগম ফেন্সি
03882c3b43.wav,124878,উন্নয়নমূলক কাজের দায়িত্ব পান
0388472199.wav,112078,সমর্থকদের মনে
0388752e18.wav,102478,যুধিষ্ঠিরের চিরকাল স্থূলবুদ্ধি
0388c65639.wav,80078,গাবতলী বাজারে
0389216397.wav,121678,পরক্ষণেই তার মনে পড়ল
0389cbc41f.wav,54478,আপনি এসেছেন
0389edaae1.wav,99278,রাষ্ট্রের উৎপত্তি
038a64a4cd.wav,92878,সমাবেশ নিষিদ্ধ
